Date,Open,High,Low,Close,Adj_Close,Volume,LogReturn,Volatility,Regime
2010-03-26,8.176786422729492,8.283928871154785,8.162500381469727,8.246429443359375,6.931644439697266,640875200,0.01857787163719582,0.1933977512921738,0
2010-03-29,8.321429252624512,8.352499961853027,8.272143363952637,8.299642562866211,6.976373672485352,540744400,0.006432137240731439,0.18504359854749453,0
2010-03-30,8.449999809265137,8.481429100036621,8.366070747375488,8.423213958740234,7.080244064331055,527310000,0.014779011576535606,0.1865453446912837,0
2010-03-31,8.410357475280762,8.450357437133789,8.373571395874023,8.39285659790039,7.054726600646973,430659600,-0.0036105216989263944,0.18929186093574332,0
2010-04-01,8.478928565979004,8.526070594787598,8.3125,8.427499771118164,7.083845138549805,603145200,0.004119201929218441,0.18935667303013928,0
2010-04-05,8.392143249511719,8.518214225769043,8.384642601013184,8.517499923706055,7.159495830535889,684507600,0.010622720628513882,0.1465961260487012,4
2010-04-06,8.507143020629883,8.579999923706055,8.464285850524902,8.555000305175781,7.191019058227539,447017200,0.0043930814207011615,0.14594986417107728,4
2010-04-07,8.555356979370117,8.640000343322754,8.523571014404297,8.592857360839844,7.222842216491699,628502000,0.004415375716900538,0.13716673067264462,4
2010-04-08,8.587142944335938,8.626428604125977,8.501428604125977,8.569643020629883,7.203325748443604,572989200,-0.0027052415267583285,0.1380143911731974,4
2010-04-09,8.6225004196167,8.63892936706543,8.587857246398926,8.635356903076172,7.258561134338379,334182800,0.0076389656834554565,0.13887819659670803,4
2010-04-12,8.649999618530273,8.681071281433105,8.63607120513916,8.653214454650879,7.27357292175293,333026400,0.00206582227715435,0.13886519790547575,4
2010-04-13,8.637857437133789,8.671428680419922,8.61107063293457,8.65821361541748,7.277776718139648,306210800,0.0005775561536958129,0.12667848299138385,4
2010-04-14,8.760000228881836,8.778928756713867,8.71678638458252,8.774642944335938,7.3756422996521,404076400,0.013357657099081433,0.1308251294316344,4
2010-04-15,8.777856826782227,8.893928527832031,8.768214225769043,8.890000343322754,7.472606182098389,376784800,0.013061009724896877,0.1321599887719021,4
2010-04-16,8.8774995803833,8.96928596496582,8.733928680419922,8.835714340209961,7.426976680755615,750545600,-0.006125132193952165,0.1379256245031975,4
2010-04-19,8.822500228881836,8.853214263916016,8.634642601013184,8.823928833007812,7.417071342468262,566924400,-0.001334739194470913,0.12749483786356813,4
2010-04-20,8.876428604125977,8.901785850524902,8.677143096923828,8.735357284545898,7.342623233795166,738326400,-0.010088371368502269,0.13650041212998298,4
2010-04-21,9.242856979370115,9.29464340209961,9.133213996887209,9.257857322692873,7.781815528869629,982391200,0.058093785857355584,0.2326315548881908,1
2010-04-22,9.222857475280762,9.526785850524902,9.149999618530272,9.516785621643066,7.999455451965332,793424800,0.027584515757821837,0.24433503805188755,1
2010-04-23,9.571070671081545,9.72071361541748,9.535714149475098,9.672499656677246,8.13034725189209,796955600,0.016229625094755562,0.23490507418114853,1
2010-04-26,9.710000038146973,9.730713844299316,9.578213691711426,9.625,8.09041976928711,479068800,-0.004922891923954786,0.23687285420138876,1
2010-04-27,9.54535675048828,9.565713882446287,9.304286003112791,9.35857105255127,7.866472244262695,709343600,-0.028071266664603467,0.2688791050657622,1
2010-04-28,9.401785850524902,9.428570747375488,9.157500267028809,9.342857360839844,7.853260517120361,758402400,-0.0016804807699233315,0.2681011921311812,1
2010-04-29,9.39357089996338,9.64285659790039,9.357500076293944,9.59428596496582,8.064606666564941,558840800,0.026555576542768744,0.27624120724031964,2
2010-04-30,9.618213653564451,9.663213729858398,9.321429252624512,9.3246431350708,7.837952136993408,542463600,-0.0285070141820154,0.30322575667980656,2
2010-05-03,9.422857284545898,9.567143440246582,9.38857078552246,9.512499809265137,7.995859622955322,454342000,0.01994600803675839,0.3072740078708712,2
2010-05-04,9.38892936706543,9.40321445465088,9.16964340209961,9.238571166992188,7.765604496002197,723819600,-0.02921946504746442,0.3311515585907125,5
2010-05-05,9.036786079406738,9.21928596496582,8.883213996887207,9.142499923706056,7.684852123260498,883103200,-0.010453375392945219,0.33499467151438067,5
2010-05-06,9.065357208251951,9.223214149475098,7.116071224212647,8.79464340209961,7.392453670501709,1285860800,-0.038791030854805175,0.36631405033515807,5
2010-05-07,8.70392894744873,8.806071281433105,8.043213844299316,8.42357063293457,7.080544471740723,1676018400,-0.04310902780862769,0.39761370310517086,3
2010-05-10,8.9375,9.094642639160156,8.876070976257324,9.071070671081545,7.624810695648193,984306400,0.07405649845046725,0.4792849659138808,3
2010-05-11,8.994285583496094,9.28178596496582,8.946429252624512,9.161429405212402,7.700759887695312,848906800,0.009911912632238451,0.47996987138690245,3
2010-05-12,9.258570671081545,9.397500038146973,9.239286422729492,9.360357284545898,7.867968559265137,654379600,0.021481246071138216,0.4831897379383962,3
2010-05-13,9.400713920593262,9.464285850524902,9.157142639160156,9.227143287658691,7.755995750427246,599712400,-0.014333963540221983,0.4855769619094443,3
2010-05-14,9.1128568649292,9.15999984741211,8.910714149475098,9.0649995803833,7.619704723358154,759362800,-0.017728699729561814,0.48983635298577327,3
2010-05-17,9.096428871154783,9.149286270141602,8.846785545349121,9.079285621643066,7.631715297698975,762834800,0.0015747155705310156,0.4897391551109219,3
2010-05-18,9.177857398986816,9.233928680419922,8.937856674194336,9.012857437133787,7.575878143310547,782678400,-0.00734335150941634,0.48897947865357977,3
2010-05-19,8.910714149475098,9.032856941223145,8.744643211364746,8.869285583496094,7.455195426940918,1025726800,-0.016057911911026235,0.44405920766795887,3
2010-05-20,8.638570785522461,8.708929061889648,8.436071395874023,8.491429328918457,7.137584686279297,1282915200,-0.043536909506539434,0.4525895162140293,3
2010-05-21,8.3149995803833,8.73214340209961,8.262499809265137,8.65428638458252,7.274472236633301,1223891200,0.018997393435761012,0.4544709416469827,3
2010-05-24,8.831428527832031,8.960714340209961,8.795000076293945,8.812856674194336,7.407766819000244,754238800,0.01815690699043193,0.46221921294057067,3
2010-05-25,8.548213958740234,8.812856674194336,8.470000267028809,8.757857322692871,7.3615336418151855,1048006400,-0.006260363823539894,0.45381681688529985,3
2010-05-26,8.931428909301758,9.004643440246582,8.70535659790039,8.71821403503418,7.328211784362793,850654000,-0.004536872715388274,0.45379345849856,3
2010-05-27,8.949999809265137,9.067500114440918,8.896785736083984,9.048213958740234,7.605596542358398,666282400,0.03715298116199017,0.46452254586908975,3
2010-05-28,9.26392936706543,9.264286041259766,9.048213958740234,9.174285888671877,7.711568355560303,815614800,0.01383717300434606,0.45786940218544386,3
2010-06-01,9.274642944335938,9.497857093811035,9.248571395874023,9.315357208251951,7.830147743225098,876472800,0.015259792342526612,0.4553466873770085,3
2010-06-02,9.447856903076172,9.45714282989502,9.297499656677246,9.426786422729492,7.923811912536621,688548000,0.011890905289901,0.4448744330184192,3
2010-06-03,9.47071361541748,9.483928680419922,9.3003568649292,9.397143363952637,7.898891448974609,650106800,-0.003149510608705164,0.4431306452621601,3
2010-06-04,9.22178554534912,9.353570938110352,9.093929290771484,9.14142894744873,7.6839494705200195,758304400,-0.02758903240823596,0.43128998247472333,3
2010-06-07,9.224642753601074,9.255356788635254,8.948213577270508,8.962142944335938,7.533248424530029,886942000,-0.019807346944293425,0.40621569972709837,3
2010-06-08,9.044285774230955,9.064286231994627,8.773214340209961,8.904643058776855,7.48491621017456,1000770400,-0.0064365335838600934,0.3084484564620487,5
2010-06-09,8.981071472167969,8.996429443359375,8.660357475280762,8.685713768005371,7.300893783569336,854630000,-0.024893252389372122,0.3168565413268094,5
2010-06-10,8.744285583496094,8.963570594787598,8.649999618530273,8.946785926818848,7.520339965820312,776356000,0.029614773155696383,0.3262536878197235,5
2010-06-11,8.865357398986816,9.066429138183594,8.834643363952637,9.053929328918455,7.610400199890137,545759200,0.011904490006108048,0.32666810003119934,5
2010-06-14,9.14142894744873,9.255356788635254,9.071785926818848,9.081428527832031,7.633514404296875,602960400,0.003032663618412368,0.3207823447044041,5
2010-06-15,9.130000114440918,9.280357360839844,9.125,9.274642944335938,7.79592227935791,585074000,0.021052604092554716,0.32931511416953996,5
2010-06-16,9.324999809265137,9.5625,9.30821418762207,9.54464340209961,8.022876739501953,783678000,0.028695985640578847,0.34172501898281726,5
2010-06-17,9.66428565979004,9.746429443359377,9.625,9.709643363952637,8.161566734313965,872855200,0.01713945606506284,0.33763470091524694,5
2010-06-18,9.723214149475098,9.821429252624512,9.693571090698242,9.788213729858398,8.22761344909668,784621600,0.00805942835852047,0.2859344413272107,2
2010-06-21,9.917499542236328,9.964642524719238,9.59749984741211,9.64892864227295,8.110535621643066,776490400,-0.014332093587665629,0.2919624369028916,2
2010-06-22,9.720000267028809,9.856071472167969,9.696429252624512,9.780357360839844,8.22100830078125,717262000,0.013529135680902638,0.28974258027169913,2
2010-06-23,9.806428909301758,9.809286117553713,9.567856788635254,9.677499771118164,8.13454818725586,768457200,-0.010572443523592323,0.2923984700397197,2
2010-06-24,9.678570747375488,9.757143020629885,9.574999809265137,9.60714340209961,8.075410842895508,714277200,-0.007296653667983044,0.2937523707456095,2
2010-06-25,9.645000457763672,9.65250015258789,9.493213653564451,9.524999618530272,8.006365776062012,549942400,-0.008587045187308018,0.27104148516967724,2
2010-06-28,9.53321361541748,9.633929252624512,9.447142601013184,9.58214282989502,8.054393768310547,584948000,0.0059813634493202095,0.268128080075639,2
2010-06-29,9.432856559753418,9.442500114440918,9.08214282989502,9.14892864227295,7.690250873565674,1133344800,-0.046264460256886686,0.31341953685643936,2
2010-06-30,9.168213844299316,9.213213920593262,8.928929328918457,8.983214378356934,7.550958156585693,739452000,-0.01827901729800141,0.31537756184157,2
2010-07-01,9.08214282989502,9.100000381469728,8.686429023742676,8.874285697937012,7.459401130676269,1022896000,-0.012199919474963128,0.3172895186898667,2
2010-07-02,8.946070671081543,8.961786270141602,8.685713768005371,8.819286346435547,7.413169384002685,693842800,-0.006216893740405016,0.3039897904514757,2
2010-07-06,8.964285850524902,9.028571128845217,8.791428565979004,8.879643440246582,7.463903903961182,615235600,0.006820449430022801,0.2976911850545674,2
2010-07-07,8.946070671081543,9.241786003112791,8.91964340209961,9.238213539123535,7.765303611755371,654556000,0.039587123966790205,0.3286572995692072,2
2010-07-08,9.374285697937012,9.389286041259766,9.103214263916016,9.217499732971191,7.7478928565979,738144400,-0.0022447048829286054,0.313717602830977,2
2010-07-09,9.174642562866213,9.282142639160156,9.1128568649292,9.272143363952637,7.793820381164551,433322400,0.00591074579264772,0.2979017988824116,2
2010-07-12,9.233214378356934,9.35178565979004,9.102143287658691,9.188928604125977,7.723875045776367,562878400,-0.009015221171442711,0.2977325958708967,2
2010-07-13,9.15428638458252,9.157142639160156,8.801071166992188,8.992856979370117,7.55906343460083,1190924000,-0.02156875352221288,0.3078545952393489,2
2010-07-14,8.906429290771484,9.135713577270508,8.89285659790039,9.026070594787598,7.586982727050781,812047600,0.003686529389341331,0.29774246116315267,2
2010-07-15,8.865357398986816,9.177499771118164,8.83214282989502,8.98035717010498,7.548555850982666,824866000,-0.0050774671678008865,0.27585771332632497,2
2010-07-16,9.042142868041992,9.106071472167969,8.871786117553711,8.925000190734863,7.50202751159668,1039858400,-0.0061833064403740146,0.2654478416502698,2
2010-07-19,8.924285888671875,8.924285888671875,8.557143211364746,8.770713806152344,7.372340202331543,1024478000,-0.017438154157032315,0.2652423476225679,2
2010-07-20,8.675000190734863,9.032142639160156,8.571785926818848,8.996070861816406,7.561766147613525,1074950800,0.02536971622258344,0.28442924609669873,2
2010-07-21,9.467499732971191,9.469642639160156,9.071429252624512,9.079999923706056,7.632318019866943,1185671200,0.009286273108678689,0.2814425359026672,2
2010-07-22,9.20285701751709,9.285714149475098,9.118213653564451,9.250714302062988,7.775813579559326,645318800,0.01862658617674251,0.2909315032164611,2
2010-07-23,9.181785583496094,9.299285888671877,9.152856826782228,9.283571243286133,7.803424835205078,533388800,0.0035455346323036707,0.29098514063693853,2
2010-07-26,9.285714149475098,9.28928565979004,9.20392894744873,9.260000228881836,7.783616065979004,420551600,-0.002542231644482751,0.2898801962235777,2
2010-07-27,9.31678581237793,9.45714282989502,9.296428680419922,9.431428909301758,7.9277143478393555,584771600,0.018343539818563404,0.2972880089704268,2
2010-07-28,9.416786193847656,9.499643325805664,9.29464340209961,9.31999969482422,7.834048271179199,519985200,-0.011885017240595097,0.2486045848074313,1
2010-07-29,9.311071395874023,9.380356788635254,9.146429061889648,9.21821403503418,7.748490810394287,643806800,-0.010981282675899706,0.24239941161074136,1
2010-07-30,9.13892936706543,9.274999618530272,9.103570938110352,9.1875,7.722675800323486,448210000,-0.003337448738462534,0.23785608476503708,1
2010-08-02,9.30142879486084,9.378213882446287,9.272143363952637,9.35178565979004,7.860764980316162,428055600,0.017723440184036487,0.2423792046074641,1
2010-08-03,9.321785926818848,9.402142524719238,9.265000343322754,9.354642868041992,7.86316967010498,417653600,0.0003054787577352336,0.24209578929584796,1
2010-08-04,9.3871431350708,9.438570976257324,9.296786308288574,9.39214324951172,7.894692420959473,420375200,0.004000731779129296,0.19914117084327432,0
2010-08-05,9.34749984741211,9.399286270141602,9.305356979370115,9.346428871154783,7.856265544891357,289097200,-0.0048791838304316215,0.19989813287324332,0
2010-08-06,9.277856826782228,9.338929176330566,9.20107078552246,9.288928985595703,7.80793285369873,444897600,-0.006171072053188009,0.20031665781563618,0
2010-08-09,9.338570594787598,9.362500190734863,9.270357131958008,9.348214149475098,7.857764720916748,303128000,0.006362065625386215,0.19847405170208257,0
2010-08-10,9.280357360839844,9.301786422729492,9.198213577270508,9.264642715454102,7.787517070770264,451920000,-0.008980028829871589,0.18411760194799776,0
2010-08-11,9.121429443359377,9.131786346435549,8.921786308288574,8.935357093811035,7.510729789733887,620054400,-0.03618918262745874,0.2271771868953138,0
2010-08-12,8.810357093811035,9.03928565979004,8.789999961853027,8.992500305175781,7.558765888214111,534920400,0.0063748169800499355,0.22775641495718188,0
2010-08-13,8.987500190734863,8.99571418762207,8.896071434020996,8.896429061889648,7.478010654449463,354869200,-0.010740963301303807,0.22997919789659987,0
2010-08-16,8.842143058776855,8.928929328918457,8.807856559753418,8.84428596496582,7.434182643890381,318430000,-0.005878370403474609,0.22198221290574124,0
2010-08-17,8.931428909301758,9.093929290771484,8.899999618530273,8.998929023742676,7.564170837402344,422640400,0.017333976073982793,0.21159154381831322,0
2010-08-18,9.012857437133787,9.095356941223145,8.984999656677246,9.038213729858398,7.5971903800964355,339696000,0.004355985731224976,0.20943938353405317,0
2010-08-19,9.029999732971191,9.052857398986816,8.881428718566895,8.924285888671875,7.501428604125977,426706000,-0.012685246633977076,0.20138449308727946,0
2010-08-20,8.90678596496582,9.068571090698242,8.89285659790039,8.915714263916016,7.494223594665527,384230000,-0.0009609445450831089,0.20043214332556736,0
2010-08-23,8.992500305175781,9.0,8.758929252624512,8.778571128845215,7.378944396972656,414041600,-0.015501714631918517,0.2060781060793459,0
2010-08-24,8.666786193847656,8.678570747375488,8.523214340209961,8.568928718566895,7.202727317810059,602565600,-0.02417093168552098,0.20382568482293142,0
2010-08-25,8.501428604125977,8.713929176330566,8.471428871154785,8.674642562866211,7.2915849685668945,596867600,0.012261400727964666,0.21059492913783526,0
2010-08-26,8.766071319580078,8.776785850524902,8.581428527832031,8.581428527832031,7.213234901428223,466505200,-0.010803727129815588,0.2105131812147842,0
2010-08-27,8.633929252624512,8.664643287658691,8.412857055664062,8.62928581237793,7.253461837768555,548391200,0.005561350557155009,0.2130037693940459,0
2010-08-30,8.598570823669434,8.776785850524902,8.59571361541748,8.660714149475098,7.279881000518799,383289200,0.003635439188047762,0.20019197654786067,0
2010-08-31,8.637499809265137,8.734286308288574,8.583929061889648,8.682143211364746,7.29788875579834,420786800,0.002471227474150517,0.20093281596438012,0
2010-09-01,8.838213920593262,8.980713844299316,8.795714378356934,8.940357208251953,7.514936447143555,697037600,0.029307132621729792,0.23158775326927852,0
2010-09-02,8.973570823669434,9.006071090698242,8.8774995803833,9.006071090698242,7.570173263549805,415427600,0.00732337098472291,0.23393926526863243,1
2010-09-03,9.110357284545898,9.242142677307127,9.089285850524902,9.241786003112791,7.768306732177734,520788800,0.025836241803359528,0.25292525131006344,1
2010-09-07,9.165714263916016,9.268928527832031,9.151785850524902,9.207500457763672,7.739486217498779,342557600,-0.003716738302113054,0.2519567080745508,1
2010-09-08,9.277856826782228,9.442500114440918,9.253570556640623,9.390000343322754,7.892886161804199,526551200,0.019626910729291236,0.25991261132638493,1
2010-09-09,9.46571445465088,9.51857089996338,9.390000343322754,9.395357131958008,7.897392272949219,438575200,0.0005703153413501028,0.22053872377974928,0
2010-09-10,9.399642944335938,9.446429252624512,9.33571434020996,9.407500267028809,7.907599449157715,387542400,0.0012916267460130193,0.22009490977755572,0
2010-09-13,9.493571281433104,9.581428527832031,9.491429328918455,9.537142753601074,8.01657485961914,388780000,0.013686667011505449,0.2180337474638221,0
2010-09-14,9.50749969482422,9.613213539123535,9.48285675048828,9.57357120513916,8.047194480895996,408150400,0.0038123636550686513,0.215213957552753,0
2010-09-15,9.577500343322754,9.656429290771484,9.565713882446287,9.650713920593262,8.112037658691406,429368800,0.008025591486331418,0.21001655137465527,0
2010-09-16,9.651429176330566,9.881071090698242,9.625,9.8774995803833,8.302663803100586,652103200,0.023227506798299213,0.22141496747880182,0
2010-09-17,9.917499542236328,9.927143096923828,9.774286270141602,9.834643363952637,8.26663875579834,634477200,-0.00434821156431342,0.21473967216001943,0
2010-09-20,9.859999656677246,10.135000228881836,9.85178565979004,10.115357398986816,8.50260066986084,658677600,0.028143614301184616,0.22868057872102535,0
2010-09-21,10.137857437133787,10.262499809265137,10.099642753601074,10.134642601013184,8.51880931854248,668074400,0.001904711887092514,0.2145702768234246,0
2010-09-22,10.09678554534912,10.28499984741211,10.086071014404297,10.276785850524902,8.638286590576172,585289600,0.013928035238476522,0.18067467408878277,4
2010-09-23,10.22607135772705,10.455714225769045,10.214285850524902,10.318571090698242,8.673412322998047,786116800,0.004057739579486519,0.1811093055211464,4
2010-09-24,10.432143211364746,10.483214378356934,10.376786231994627,10.4399995803833,8.775480270385742,649488000,0.011699251998062099,0.16598953969777183,4
2010-09-27,10.499285697937012,10.526070594787598,10.393214225769045,10.398571014404297,8.740656852722168,482834800,-0.003976148015702563,0.17254444777892294,4
2010-09-28,10.42035675048828,10.42035675048828,9.821429252624512,10.244999885559082,8.611570358276367,1035042400,-0.014878623725172346,0.19205430969901607,0
2010-09-29,10.258213996887209,10.350357055664062,10.214285850524902,10.263214111328123,8.626880645751953,469644000,0.0017762863758807867,0.19235443447609685,0
2010-09-30,10.321429252624512,10.35714340209961,10.04464340209961,10.133929252624512,8.518209457397461,673391600,-0.01267693105658596,0.189437974685062,0
2010-10-01,10.219642639160156,10.234999656677246,10.048213958740234,10.09000015258789,8.481284141540527,448142800,-0.004344276351538667,0.19306651509738199,0
2010-10-04,10.057143211364746,10.103570938110352,9.92035675048828,9.95142936706543,8.364808082580566,435302000,-0.013828653653639833,0.1894546449906251,0
2010-10-05,10.071429252624512,10.337499618530272,10.0649995803833,10.319286346435549,8.6740140914917,501967200,0.03629840935053563,0.21953772056231502,0
2010-10-06,10.342499732971191,10.428214073181152,10.187856674194336,10.328213691711426,8.681516647338867,670868800,0.0008647386672175905,0.21377758111971198,0
2010-10-07,10.369285583496094,10.374285697937012,10.246786117553713,10.329285621643066,8.68242073059082,408399600,0.00010378119019538445,0.21390527538303306,0
2010-10-08,10.418213844299316,10.51785659790039,10.35714340209961,10.5024995803833,8.82801342010498,658403200,0.016630159064905836,0.21752581831276718,0
2010-10-11,10.526429176330566,10.615714073181152,10.521429061889648,10.54857063293457,8.866741180419922,427753200,0.0043770816058339435,0.21538134310063053,0
2010-10-12,10.5503568649292,10.696429252624512,10.446070671081545,10.662142753601074,8.96220588684082,558544000,0.010709041605478031,0.21624956902651135,0
2010-10-13,10.721428871154783,10.78428554534912,10.70714282989502,10.71928596496582,9.010238647460938,630092400,0.005345138359806878,0.21602459965903048,0
2010-10-14,10.774642944335938,10.802499771118164,10.728570938110352,10.796786308288574,9.075380325317385,435296400,0.007203980123318132,0.20557416611491167,0
2010-10-15,10.979999542236328,11.25,10.889642715454102,11.240714073181152,9.448533058166504,922194000,0.04029384628822008,0.2386489920818911,1
2010-10-18,11.373929023742676,11.39285659790039,11.224642753601074,11.35714340209961,9.546394348144531,1093010800,0.010304548498511146,0.22540435396710998,1
2010-10-19,10.83571434020996,11.20607089996338,10.71500015258789,11.053214073181152,9.290926933288574,1232784000,-0.02712566856700427,0.2538061721393753,1
2010-10-20,11.035714149475098,11.223214149475098,10.959643363952637,11.090356826782228,9.322145462036133,721624400,0.0033547243670071225,0.2512697485425409,1
2010-10-21,11.15571403503418,11.240714073181152,10.95714282989502,11.054286003112791,9.291827201843262,551460000,-0.003257750043471397,0.2525125860622046,1
2010-10-22,11.038213729858398,11.072856903076172,10.939286231994627,10.981071472167969,9.230284690856934,372778000,-0.006645211038585952,0.2529535157761309,1
2010-10-25,11.038928985595703,11.128570556640623,11.015713691711426,11.029999732971191,9.271414756774902,392462000,0.004445793749559002,0.25184616983310226,1
2010-10-26,10.959643363952637,11.062143325805664,10.916070938110352,11.001786231994627,9.247695922851562,392929600,-0.002561164713907438,0.24395430958162428,1
2010-10-27,10.987500190734863,11.067856788635254,10.91428565979004,10.993928909301758,9.24109172821045,399002800,-0.0007144412424522351,0.24435618665890896,1
2010-10-28,10.998213768005373,11.0,10.746429443359377,10.901429176330566,9.163341522216797,551051200,-0.008449305365179516,0.24109721117867522,1
2010-10-29,10.865357398986816,10.924285888671877,10.745356559753418,10.749285697937012,9.035456657409668,430511200,-0.014054592072092476,0.2477400664594346,1
2010-11-01,10.793571472167969,10.91428565979004,10.79285717010498,10.863571166992188,9.131519317626951,423889200,0.010575791527992706,0.24057966978239592,1
2010-11-02,10.964285850524902,11.078213691711426,10.964285850524902,11.04857063293457,9.287023544311523,433930000,0.016885967920738487,0.21492617552909202,0
2010-11-03,11.120356559753418,11.174285888671877,11.018928527832031,11.171428680419922,9.39029026031494,508348400,0.01105844314102189,0.2163634349696383,0
2010-11-04,11.266071319580078,11.4350004196167,11.251070976257324,11.366786003112791,9.554506301879885,642488000,0.01733608612161497,0.2209263974380982,0
