Date,Open,High,Low,Close,Adj Close,Volume
6/13/2013,27600,27940,27140,27140,20548.67578,33509850
6/14/2013,27300,27540,27140,27380,20730.38672,17558350
6/17/2013,27400,27560,27300,27320,20684.95508,11758450
6/18/2013,27360,27740,27200,27740,21002.95703,11043050
6/19/2013,27640,27700,27280,27380,20730.38672,10270250
6/20/2013,26860,26960,26520,26580,20124.67188,17817950
6/21/2013,25880,26660,25800,26500,20064.10938,27677800
6/24/2013,27000,27000,26260,26260,19882.39258,15847900
6/25/2013,26020,26360,25760,25940,19640.10352,20774950
6/26/2013,26020,26100,24900,25220,19094.97266,31751200
6/27/2013,25900,26880,25720,26780,20284.14453,25756150
6/28/2013,27000,27000,26580,26840,20329.5918,20961250
7/1/2013,26680,26920,26440,26520,20087.21289,12825950
7/2/2013,26800,27040,26600,26700,20223.55273,10214450
7/3/2013,26680,26780,25900,26020,19708.49609,12822050
7/4/2013,26040,26340,25920,26340,19950.875,9042650
7/5/2013,25720,26300,25200,25340,19193.43359,30382800
7/8/2013,25000,25160,24180,24520,18572.33398,26480150
7/9/2013,24600,25000,24580,24740,18738.97266,19694950
7/10/2013,24900,25040,24740,24960,18905.61328,17305650
7/11/2013,25020,26240,25020,26240,19875.125,20788350
7/12/2013,26400,26480,26020,26240,19875.125,11391300
7/15/2013,26300,26380,25700,26260,19890.28125,9629600
7/16/2013,26360,26420,25800,25960,19663.05078,9300950
7/17/2013,26020,26600,25720,26400,19996.31641,12302300
7/18/2013,26500,26500,25840,25840,19572.15234,15704200
7/19/2013,25760,25900,25280,25460,19284.32813,16271300
7/22/2013,25600,25780,25300,25460,19284.32813,10351150
7/23/2013,25460,26140,25440,26140,19799.39063,11948900
7/24/2013,26140,26340,25900,26300,19920.56836,8772650
7/25/2013,26340,26440,26160,26300,19920.56836,8495650
7/26/2013,26280,26380,25980,26060,19738.79492,13619550
7/29/2013,25820,26000,25580,25660,19435.81445,11821850
7/30/2013,25540,25900,25540,25800,19541.85547,9425350
7/31/2013,25600,25800,25580,25600,19390.36914,12735500
8/1/2013,25700,25760,25480,25600,19390.36914,9058900
8/2/2013,25860,26000,25640,25720,19481.26172,11241350
8/5/2013,25660,25660,25480,25480,19299.47852,8079850
8/6/2013,24900,25440,24900,25080,18996.50586,14493700
8/7/2013,24740,24800,24440,24440,18511.74805,15778100
8/8/2013,24260,24700,24260,24340,18435.99805,17910800
8/9/2013,24580,24820,24400,24600,18632.93164,12080200
8/12/2013,24600,24960,24500,24640,18663.23047,10140600
8/13/2013,24880,25800,24840,25800,19541.85547,20929450
8/14/2013,25780,26000,25700,26000,19693.34375,13005100
8/16/2013,25720,26020,25640,25900,19617.60352,11416600
8/19/2013,25720,25920,25600,25720,19481.26172,6499850
8/20/2013,25920,26100,25380,25380,19223.73633,14230950
8/21/2013,25300,25640,25120,25120,19026.80078,12346050
8/22/2013,25000,25340,24900,25100,19011.6543,11984850
8/23/2013,25600,26000,25420,25900,19617.60352,17203400
8/26/2013,26020,26100,25920,26000,19693.34375,11519650
8/27/2013,26140,26180,25900,26080,19753.94141,9130800
8/28/2013,25680,26200,25680,26180,19829.68555,9492550
8/29/2013,26340,26960,26280,26880,20359.88086,16315000
8/30/2013,27200,27360,27020,27360,20723.45703,17135800
9/2/2013,27360,27420,27000,27020,20465.92969,10081600
9/3/2013,27280,27280,26520,26740,20253.84375,11798500
9/4/2013,26600,27080,26420,26800,20299.29492,10920050
9/5/2013,27400,27420,27160,27300,20678.01367,15100100
9/6/2013,27400,27500,27160,27380,20738.60938,11937950
9/9/2013,27420,27500,27260,27460,20799.21289,9291550
9/10/2013,27380,27920,27360,27920,21147.62695,14717650
9/11/2013,27960,28040,27700,28040,21238.51172,13353000
9/12/2013,28100,28480,27900,28200,21359.70898,21805400
9/13/2013,28180,28200,27920,28120,21299.10742,12281500
9/16/2013,28460,28500,28220,28500,21586.93555,11710700
9/17/2013,28400,28400,27620,27720,20996.13281,17181350
9/23/2013,27300,27620,27060,27200,20602.26367,24362900
9/24/2013,26840,27580,26760,27460,20799.21289,15138900
9/25/2013,27340,27480,27020,27280,20662.86133,11176450
9/26/2013,27280,27440,27120,27440,20784.05859,10374700
9/27/2013,27500,27540,27260,27320,20693.16016,11613250
9/30/2013,27320,27640,27200,27340,20708.30664,11650900
10/1/2013,27600,27660,27200,27640,20935.54102,9773150
10/2/2013,27960,28500,27800,28360,21480.88867,17586350
10/4/2013,28760,28840,28280,28360,21480.88867,15753700
10/7/2013,28740,28740,28500,28720,21753.57813,10228250
10/8/2013,28340,28660,28340,28600,21662.67969,10546000
10/10/2013,28420,28640,28420,28600,21662.67969,13819000
10/11/2013,28800,28940,28720,28860,21859.60938,11254150
10/14/2013,28960,28980,28760,28760,21783.86719,7373700
10/15/2013,29000,29140,28900,29140,22071.69727,10023650
10/16/2013,29380,29380,28900,29000,21965.65625,8010600
10/17/2013,29200,29360,29080,29260,22162.58789,9099350
10/18/2013,29440,29500,29260,29440,22298.91992,7852150
10/21/2013,29500,29780,29080,29280,22177.73633,7126050
10/22/2013,29200,29200,28680,29100,22041.40234,12353250
10/23/2013,29280,29280,28720,28840,21844.46094,8598450
10/24/2013,28620,28980,28580,28980,21950.50391,8915650
10/25/2013,29000,29040,28660,28980,21950.50391,6735300
10/28/2013,29300,29700,29160,29640,22450.41602,11307700
10/29/2013,29800,29800,29560,29800,22571.60352,10334900
10/30/2013,29700,30000,29680,30000,22723.08984,10588400
10/31/2013,29960,30040,29300,29300,22192.88281,12647050
11/1/2013,29800,30000,29360,30000,22723.08984,11357700
11/4/2013,29840,30040,29780,29980,22707.93945,10887800
11/5/2013,30040,30040,29440,29700,22495.85742,8009300
11/6/2013,29960,29960,28980,29020,21980.80664,12218400
11/7/2013,29020,29080,28500,28740,21768.71875,13006800
11/8/2013,28220,28560,28140,28200,21359.70898,13681350
11/11/2013,28500,28680,28180,28560,21632.38281,8563850
11/12/2013,28800,29320,28720,29120,22056.54492,9784900
11/13/2013,28900,28980,28380,28380,21496.04492,9995200
11/14/2013,29100,29100,28480,28480,21571.78516,10132150
11/15/2013,28680,29240,28640,29240,22147.4375,8339250
11/18/2013,29400,29520,29300,29480,22329.21875,6386800
11/19/2013,29660,29780,29540,29780,22556.45313,8183550
11/20/2013,29460,29740,29280,29400,22268.63086,8178150
11/21/2013,29440,29440,28640,28800,21814.16406,9019800
11/22/2013,28820,29120,28620,29000,21965.65625,8574600
11/25/2013,29020,29440,29020,29300,22192.88281,6615300
11/26/2013,29160,29580,29100,29580,22404.96289,8586250
11/27/2013,29340,29520,29200,29400,22268.63086,9351700
11/28/2013,29600,29880,29580,29880,22632.20117,10644900
11/29/2013,29980,29980,29700,29880,22632.20117,6752200
12/2/2013,30000,30060,29340,29340,22223.17969,7487800
12/3/2013,29280,29560,29140,29220,22132.29688,7798600
12/4/2013,29000,29060,28620,28640,21692.97656,10844000
12/5/2013,28660,28920,28440,28800,21814.16406,10479650
12/6/2013,29080,29080,28560,28560,21632.38281,9147450
12/9/2013,28800,29080,28800,29080,22026.25,6996900
12/10/2013,28820,29020,28620,28800,21814.16406,7755600
12/11/2013,28520,28880,28320,28400,21511.19531,10629150
12/12/2013,27920,28200,27920,28200,21359.70898,14962050
12/13/2013,28200,28220,27800,27800,21056.72656,10053250
12/16/2013,27820,28080,27660,28000,21208.21875,8954400
12/17/2013,28340,28340,27860,27900,21132.4707,7762400
12/18/2013,28100,28200,27880,28020,21223.36523,10899200
12/19/2013,28360,28680,28360,28540,21617.23242,10552400
12/20/2013,28260,28540,28260,28540,21617.23242,8407400
12/23/2013,28740,28760,28580,28660,21708.125,10639200
12/24/2013,28600,28640,28300,28300,21435.44922,10980350
12/26/2013,28160,28300,28020,28160,21329.41016,12307800
12/27/2013,28200,28220,27900,27920,21356.94727,10510000
12/30/2013,27920,27940,27200,27440,20989.77734,16908100
