Date,Open,High,Low,Close,Adj Close,Volume
2010-04-13,8.637857437133789,8.671428680419922,8.61107063293457,8.65821361541748,7.277776718139648,306210800
2010-04-14,8.760000228881836,8.778928756713867,8.71678638458252,8.774642944335938,7.3756422996521,404076400
2010-04-15,8.777856826782227,8.893928527832031,8.768214225769043,8.890000343322754,7.472606182098389,376784800
2010-04-16,8.8774995803833,8.96928596496582,8.733928680419922,8.835714340209961,7.426976680755615,750545600
2010-04-19,8.822500228881836,8.853214263916016,8.634642601013184,8.823928833007812,7.417071342468262,566924400
2010-04-20,8.876428604125977,8.901785850524902,8.677143096923828,8.735357284545898,7.342623233795166,738326400
2010-04-21,9.242856979370115,9.29464340209961,9.133213996887209,9.257857322692873,7.781815528869629,982391200
2010-04-22,9.222857475280762,9.526785850524902,9.149999618530272,9.516785621643066,7.999455451965332,793424800
2010-04-23,9.571070671081545,9.72071361541748,9.535714149475098,9.672499656677246,8.13034725189209,796955600
2010-04-26,9.710000038146973,9.730713844299316,9.578213691711426,9.625,8.09041976928711,479068800
2010-04-27,9.54535675048828,9.565713882446287,9.304286003112791,9.35857105255127,7.866472244262695,709343600
2010-04-28,9.401785850524902,9.428570747375488,9.157500267028809,9.342857360839844,7.853260517120361,758402400
2010-04-29,9.39357089996338,9.64285659790039,9.357500076293944,9.59428596496582,8.064606666564941,558840800
2010-04-30,9.618213653564451,9.663213729858398,9.321429252624512,9.3246431350708,7.837952136993408,542463600
2010-05-03,9.422857284545898,9.567143440246582,9.38857078552246,9.512499809265137,7.995859622955322,454342000
2010-05-04,9.38892936706543,9.40321445465088,9.16964340209961,9.238571166992188,7.765604496002197,723819600
2010-05-05,9.036786079406738,9.21928596496582,8.883213996887207,9.142499923706056,7.684852123260498,883103200
2010-05-06,9.065357208251951,9.223214149475098,7.116071224212647,8.79464340209961,7.392453670501709,1285860800
2010-05-07,8.70392894744873,8.806071281433105,8.043213844299316,8.42357063293457,7.080544471740723,1676018400
2010-05-10,8.9375,9.094642639160156,8.876070976257324,9.071070671081545,7.624810695648193,984306400
2010-05-11,8.994285583496094,9.28178596496582,8.946429252624512,9.161429405212402,7.700759887695312,848906800
2010-05-12,9.258570671081545,9.397500038146973,9.239286422729492,9.360357284545898,7.867968559265137,654379600
2010-05-13,9.400713920593262,9.464285850524902,9.157142639160156,9.227143287658691,7.755995750427246,599712400
2010-05-14,9.1128568649292,9.15999984741211,8.910714149475098,9.0649995803833,7.619704723358154,759362800
2010-05-17,9.096428871154783,9.149286270141602,8.846785545349121,9.079285621643066,7.631715297698975,762834800
2010-05-18,9.177857398986816,9.233928680419922,8.937856674194336,9.012857437133787,7.575878143310547,782678400
2010-05-19,8.910714149475098,9.032856941223145,8.744643211364746,8.869285583496094,7.455195426940918,1025726800
2010-05-20,8.638570785522461,8.708929061889648,8.436071395874023,8.491429328918457,7.137584686279297,1282915200
2010-05-21,8.3149995803833,8.73214340209961,8.262499809265137,8.65428638458252,7.274472236633301,1223891200
2010-05-24,8.831428527832031,8.960714340209961,8.795000076293945,8.812856674194336,7.407766819000244,754238800
2010-05-25,8.548213958740234,8.812856674194336,8.470000267028809,8.757857322692871,7.3615336418151855,1048006400
2010-05-26,8.931428909301758,9.004643440246582,8.70535659790039,8.71821403503418,7.328211784362793,850654000
2010-05-27,8.949999809265137,9.067500114440918,8.896785736083984,9.048213958740234,7.605596542358398,666282400
2010-05-28,9.26392936706543,9.264286041259766,9.048213958740234,9.174285888671877,7.711568355560303,815614800
2010-06-01,9.274642944335938,9.497857093811035,9.248571395874023,9.315357208251951,7.830147743225098,876472800
2010-06-02,9.447856903076172,9.45714282989502,9.297499656677246,9.426786422729492,7.923811912536621,688548000
2010-06-03,9.47071361541748,9.483928680419922,9.3003568649292,9.397143363952637,7.898891448974609,650106800
2010-06-04,9.22178554534912,9.353570938110352,9.093929290771484,9.14142894744873,7.6839494705200195,758304400
2010-06-07,9.224642753601074,9.255356788635254,8.948213577270508,8.962142944335938,7.533248424530029,886942000
2010-06-08,9.044285774230955,9.064286231994627,8.773214340209961,8.904643058776855,7.48491621017456,1000770400
2010-06-09,8.981071472167969,8.996429443359375,8.660357475280762,8.685713768005371,7.300893783569336,854630000
2010-06-10,8.744285583496094,8.963570594787598,8.649999618530273,8.946785926818848,7.520339965820312,776356000
2010-06-11,8.865357398986816,9.066429138183594,8.834643363952637,9.053929328918455,7.610400199890137,545759200
2010-06-14,9.14142894744873,9.255356788635254,9.071785926818848,9.081428527832031,7.633514404296875,602960400
2010-06-15,9.130000114440918,9.280357360839844,9.125,9.274642944335938,7.79592227935791,585074000
2010-06-16,9.324999809265137,9.5625,9.30821418762207,9.54464340209961,8.022876739501953,783678000
2010-06-17,9.66428565979004,9.746429443359377,9.625,9.709643363952637,8.161566734313965,872855200
2010-06-18,9.723214149475098,9.821429252624512,9.693571090698242,9.788213729858398,8.22761344909668,784621600
2010-06-21,9.917499542236328,9.964642524719238,9.59749984741211,9.64892864227295,8.110535621643066,776490400
2010-06-22,9.720000267028809,9.856071472167969,9.696429252624512,9.780357360839844,8.22100830078125,717262000
2010-06-23,9.806428909301758,9.809286117553713,9.567856788635254,9.677499771118164,8.13454818725586,768457200
2010-06-24,9.678570747375488,9.757143020629885,9.574999809265137,9.60714340209961,8.075410842895508,714277200
2010-06-25,9.645000457763672,9.65250015258789,9.493213653564451,9.524999618530272,8.006365776062012,549942400
2010-06-28,9.53321361541748,9.633929252624512,9.447142601013184,9.58214282989502,8.054393768310547,584948000
2010-06-29,9.432856559753418,9.442500114440918,9.08214282989502,9.14892864227295,7.690250873565674,1133344800
2010-06-30,9.168213844299316,9.213213920593262,8.928929328918457,8.983214378356934,7.550958156585693,739452000
2010-07-01,9.08214282989502,9.100000381469728,8.686429023742676,8.874285697937012,7.459401130676269,1022896000
2010-07-02,8.946070671081543,8.961786270141602,8.685713768005371,8.819286346435547,7.413169384002685,693842800
2010-07-06,8.964285850524902,9.028571128845217,8.791428565979004,8.879643440246582,7.463903903961182,615235600
2010-07-07,8.946070671081543,9.241786003112791,8.91964340209961,9.238213539123535,7.765303611755371,654556000
2010-07-08,9.374285697937012,9.389286041259766,9.103214263916016,9.217499732971191,7.7478928565979,738144400
2010-07-09,9.174642562866213,9.282142639160156,9.1128568649292,9.272143363952637,7.793820381164551,433322400
2010-07-12,9.233214378356934,9.35178565979004,9.102143287658691,9.188928604125977,7.723875045776367,562878400
2010-07-13,9.15428638458252,9.157142639160156,8.801071166992188,8.992856979370117,7.55906343460083,1190924000
2010-07-14,8.906429290771484,9.135713577270508,8.89285659790039,9.026070594787598,7.586982727050781,812047600
2010-07-15,8.865357398986816,9.177499771118164,8.83214282989502,8.98035717010498,7.548555850982666,824866000
2010-07-16,9.042142868041992,9.106071472167969,8.871786117553711,8.925000190734863,7.50202751159668,1039858400
2010-07-19,8.924285888671875,8.924285888671875,8.557143211364746,8.770713806152344,7.372340202331543,1024478000
2010-07-20,8.675000190734863,9.032142639160156,8.571785926818848,8.996070861816406,7.561766147613525,1074950800
2010-07-21,9.467499732971191,9.469642639160156,9.071429252624512,9.079999923706056,7.632318019866943,1185671200
2010-07-22,9.20285701751709,9.285714149475098,9.118213653564451,9.250714302062988,7.775813579559326,645318800
2010-07-23,9.181785583496094,9.299285888671877,9.152856826782228,9.283571243286133,7.803424835205078,533388800
2010-07-26,9.285714149475098,9.28928565979004,9.20392894744873,9.260000228881836,7.783616065979004,420551600
2010-07-27,9.31678581237793,9.45714282989502,9.296428680419922,9.431428909301758,7.9277143478393555,584771600
2010-07-28,9.416786193847656,9.499643325805664,9.29464340209961,9.31999969482422,7.834048271179199,519985200
2010-07-29,9.311071395874023,9.380356788635254,9.146429061889648,9.21821403503418,7.748490810394287,643806800
2010-07-30,9.13892936706543,9.274999618530272,9.103570938110352,9.1875,7.722675800323486,448210000
2010-08-02,9.30142879486084,9.378213882446287,9.272143363952637,9.35178565979004,7.860764980316162,428055600
2010-08-03,9.321785926818848,9.402142524719238,9.265000343322754,9.354642868041992,7.86316967010498,417653600
2010-08-04,9.3871431350708,9.438570976257324,9.296786308288574,9.39214324951172,7.894692420959473,420375200
2010-08-05,9.34749984741211,9.399286270141602,9.305356979370115,9.346428871154783,7.856265544891357,289097200
2010-08-06,9.277856826782228,9.338929176330566,9.20107078552246,9.288928985595703,7.80793285369873,444897600
2010-08-09,9.338570594787598,9.362500190734863,9.270357131958008,9.348214149475098,7.857764720916748,303128000
2010-08-10,9.280357360839844,9.301786422729492,9.198213577270508,9.264642715454102,7.787517070770264,451920000
2010-08-11,9.121429443359377,9.131786346435549,8.921786308288574,8.935357093811035,7.510729789733887,620054400
2010-08-12,8.810357093811035,9.03928565979004,8.789999961853027,8.992500305175781,7.558765888214111,534920400
2010-08-13,8.987500190734863,8.99571418762207,8.896071434020996,8.896429061889648,7.478010654449463,354869200
2010-08-16,8.842143058776855,8.928929328918457,8.807856559753418,8.84428596496582,7.434182643890381,318430000
2010-08-17,8.931428909301758,9.093929290771484,8.899999618530273,8.998929023742676,7.564170837402344,422640400
2010-08-18,9.012857437133787,9.095356941223145,8.984999656677246,9.038213729858398,7.5971903800964355,339696000
2010-08-19,9.029999732971191,9.052857398986816,8.881428718566895,8.924285888671875,7.501428604125977,426706000
2010-08-20,8.90678596496582,9.068571090698242,8.89285659790039,8.915714263916016,7.494223594665527,384230000
2010-08-23,8.992500305175781,9.0,8.758929252624512,8.778571128845215,7.378944396972656,414041600
2010-08-24,8.666786193847656,8.678570747375488,8.523214340209961,8.568928718566895,7.202727317810059,602565600
2010-08-25,8.501428604125977,8.713929176330566,8.471428871154785,8.674642562866211,7.2915849685668945,596867600
2010-08-26,8.766071319580078,8.776785850524902,8.581428527832031,8.581428527832031,7.213234901428223,466505200
2010-08-27,8.633929252624512,8.664643287658691,8.412857055664062,8.62928581237793,7.253461837768555,548391200
2010-08-30,8.598570823669434,8.776785850524902,8.59571361541748,8.660714149475098,7.279881000518799,383289200
2010-08-31,8.637499809265137,8.734286308288574,8.583929061889648,8.682143211364746,7.29788875579834,420786800
2010-09-01,8.838213920593262,8.980713844299316,8.795714378356934,8.940357208251953,7.514936447143555,697037600
2010-09-02,8.973570823669434,9.006071090698242,8.8774995803833,9.006071090698242,7.570173263549805,415427600
2010-09-03,9.110357284545898,9.242142677307127,9.089285850524902,9.241786003112791,7.768306732177734,520788800
2010-09-07,9.165714263916016,9.268928527832031,9.151785850524902,9.207500457763672,7.739486217498779,342557600
2010-09-08,9.277856826782228,9.442500114440918,9.253570556640623,9.390000343322754,7.892886161804199,526551200
2010-09-09,9.46571445465088,9.51857089996338,9.390000343322754,9.395357131958008,7.897392272949219,438575200
2010-09-10,9.399642944335938,9.446429252624512,9.33571434020996,9.407500267028809,7.907599449157715,387542400
2010-09-13,9.493571281433104,9.581428527832031,9.491429328918455,9.537142753601074,8.01657485961914,388780000
2010-09-14,9.50749969482422,9.613213539123535,9.48285675048828,9.57357120513916,8.047194480895996,408150400
2010-09-15,9.577500343322754,9.656429290771484,9.565713882446287,9.650713920593262,8.112037658691406,429368800
2010-09-16,9.651429176330566,9.881071090698242,9.625,9.8774995803833,8.302663803100586,652103200
2010-09-17,9.917499542236328,9.927143096923828,9.774286270141602,9.834643363952637,8.26663875579834,634477200
2010-09-20,9.859999656677246,10.135000228881836,9.85178565979004,10.115357398986816,8.50260066986084,658677600
2010-09-21,10.137857437133787,10.262499809265137,10.099642753601074,10.134642601013184,8.51880931854248,668074400
2010-09-22,10.09678554534912,10.28499984741211,10.086071014404297,10.276785850524902,8.638286590576172,585289600
2010-09-23,10.22607135772705,10.455714225769045,10.214285850524902,10.318571090698242,8.673412322998047,786116800
2010-09-24,10.432143211364746,10.483214378356934,10.376786231994627,10.4399995803833,8.775480270385742,649488000
2010-09-27,10.499285697937012,10.526070594787598,10.393214225769045,10.398571014404297,8.740656852722168,482834800
2010-09-28,10.42035675048828,10.42035675048828,9.821429252624512,10.244999885559082,8.611570358276367,1035042400
2010-09-29,10.258213996887209,10.350357055664062,10.214285850524902,10.263214111328123,8.626880645751953,469644000
2010-09-30,10.321429252624512,10.35714340209961,10.04464340209961,10.133929252624512,8.518209457397461,673391600
2010-10-01,10.219642639160156,10.234999656677246,10.048213958740234,10.09000015258789,8.481284141540527,448142800
2010-10-04,10.057143211364746,10.103570938110352,9.92035675048828,9.95142936706543,8.364808082580566,435302000
2010-10-05,10.071429252624512,10.337499618530272,10.0649995803833,10.319286346435549,8.6740140914917,501967200
2010-10-06,10.342499732971191,10.428214073181152,10.187856674194336,10.328213691711426,8.681516647338867,670868800
2010-10-07,10.369285583496094,10.374285697937012,10.246786117553713,10.329285621643066,8.68242073059082,408399600
2010-10-08,10.418213844299316,10.51785659790039,10.35714340209961,10.5024995803833,8.82801342010498,658403200
2010-10-11,10.526429176330566,10.615714073181152,10.521429061889648,10.54857063293457,8.866741180419922,427753200
2010-10-12,10.5503568649292,10.696429252624512,10.446070671081545,10.662142753601074,8.96220588684082,558544000
2010-10-13,10.721428871154783,10.78428554534912,10.70714282989502,10.71928596496582,9.010238647460938,630092400
2010-10-14,10.774642944335938,10.802499771118164,10.728570938110352,10.796786308288574,9.075380325317385,435296400
2010-10-15,10.979999542236328,11.25,10.889642715454102,11.240714073181152,9.448533058166504,922194000
2010-10-18,11.373929023742676,11.39285659790039,11.224642753601074,11.35714340209961,9.546394348144531,1093010800
2010-10-19,10.83571434020996,11.20607089996338,10.71500015258789,11.053214073181152,9.290926933288574,1232784000
2010-10-20,11.035714149475098,11.223214149475098,10.959643363952637,11.090356826782228,9.322145462036133,721624400
2010-10-21,11.15571403503418,11.240714073181152,10.95714282989502,11.054286003112791,9.291827201843262,551460000
2010-10-22,11.038213729858398,11.072856903076172,10.939286231994627,10.981071472167969,9.230284690856934,372778000
2010-10-25,11.038928985595703,11.128570556640623,11.015713691711426,11.029999732971191,9.271414756774902,392462000
2010-10-26,10.959643363952637,11.062143325805664,10.916070938110352,11.001786231994627,9.247695922851562,392929600
2010-10-27,10.987500190734863,11.067856788635254,10.91428565979004,10.993928909301758,9.24109172821045,399002800
2010-10-28,10.998213768005373,11.0,10.746429443359377,10.901429176330566,9.163341522216797,551051200
2010-10-29,10.865357398986816,10.924285888671877,10.745356559753418,10.749285697937012,9.035456657409668,430511200
2010-11-01,10.793571472167969,10.91428565979004,10.79285717010498,10.863571166992188,9.131519317626951,423889200
2010-11-02,10.964285850524902,11.078213691711426,10.964285850524902,11.04857063293457,9.287023544311523,433930000
2010-11-03,11.120356559753418,11.174285888671877,11.018928527832031,11.171428680419922,9.39029026031494,508348400
2010-11-04,11.266071319580078,11.4350004196167,11.251070976257324,11.366786003112791,9.554506301879885,642488000
2010-11-05,11.356785774230955,11.413213729858398,11.3125,11.32607078552246,9.52027988433838,361253200
2010-11-08,11.328571319580078,11.42035675048828,11.312856674194336,11.37928581237793,9.565011978149414,281758400
2010-11-09,11.466071128845217,11.475000381469728,11.23214340209961,11.28857135772705,9.488757133483888,383544000
2010-11-10,11.308570861816406,11.384642601013184,11.198213577270508,11.358214378356934,9.547297477722168,384227200
2010-11-11,11.25,11.371429443359377,11.223214149475098,11.308929443359377,9.50586986541748,361284000
2010-11-12,11.285714149475098,11.303570747375488,10.843929290771484,11.001070976257324,9.247096061706545,795846800
2010-11-15,11.01642894744873,11.09071445465088,10.938214302062988,10.96571445465088,9.217377662658691,403606000
2010-11-16,10.918571472167969,10.985713958740234,10.6899995803833,10.771071434020996,9.053765296936035,657650000
2010-11-17,10.757143020629885,10.856785774230955,10.634285926818848,10.73214340209961,9.02104663848877,479449600
2010-11-18,10.899999618530272,11.059642791748049,10.881786346435549,11.01535701751709,9.25910472869873,494491200
2010-11-19,10.998929023742676,11.014286041259766,10.901429176330566,10.95464324951172,9.208072662353516,384843200
2010-11-22,10.95285701751709,11.191429138183594,10.92392921447754,11.191429138183594,9.407102584838867,393075200
2010-11-23,11.087499618530272,11.133929252624512,10.94857120513916,11.026070594787598,9.268108367919922,519447600
2010-11-24,11.14285659790039,11.264286041259766,11.133929252624512,11.242856979370115,9.45033073425293,413725200
2010-11-26,11.204999923706056,11.346428871154783,11.17642879486084,11.25,9.45633602142334,237585600
2010-11-29,11.26785659790039,11.338570594787598,11.12071418762207,11.31678581237793,9.51247787475586,445785200
2010-11-30,11.197856903076172,11.227143287658691,11.102499961853027,11.112500190734863,9.340760231018066,501858000
2010-12-01,11.259642601013184,11.348214149475098,11.25,11.300000190734863,9.49836540222168,461750800
2010-12-02,11.340356826782228,11.39285659790039,11.246070861816406,11.362500190734863,9.550897598266602,462837200
2010-12-03,11.321785926818848,11.380356788635254,11.297857284545898,11.337142944335938,9.529585838317873,342092800
2010-12-06,11.380000114440918,11.511786460876465,11.372142791748049,11.433929443359377,9.610942840576172,448481600
2010-12-07,11.564286231994627,11.571070671081545,11.36142921447754,11.364643096923828,9.55270004272461,391454000
2010-12-08,11.415356636047363,11.46500015258789,11.325357437133787,11.464642524719238,9.636758804321287,321935600
2010-12-09,11.504643440246582,11.51785659790039,11.39357089996338,11.420000076293944,9.59922981262207,294151200
2010-12-10,11.416070938110352,11.466071128845217,11.378570556640623,11.44857120513916,9.623248100280762,262511200
2010-12-13,11.584643363952637,11.609286308288574,11.464285850524902,11.488213539123535,9.656569480895996,439815600
2010-12-14,11.490357398986816,11.519286155700684,11.39285659790039,11.438928604125977,9.615144729614258,351008000
2010-12-15,11.428570747375488,11.535714149475098,11.399642944335938,11.441429138183594,9.617243766784668,417312000
2010-12-16,11.467499732971191,11.521785736083984,11.432143211364746,11.473214149475098,9.643965721130373,322030800
2010-12-17,11.486785888671877,11.49250030517578,11.436785697937012,11.450357437133787,9.624743461608888,386929200
2010-12-20,11.485713958740234,11.54464340209961,11.365357398986816,11.50749969482422,9.672780990600586,385610400
2010-12-21,11.535714149475098,11.585356712341309,11.501786231994627,11.578571319580078,9.732519149780272,256354000
2010-12-22,11.584285736083984,11.632857322692873,11.555356979370115,11.6128568649292,9.761341094970703,265921600
2010-12-23,11.60714340209961,11.612500190734863,11.541786193847656,11.557143211364746,9.714509963989258,223157200
2010-12-27,11.530357360839844,11.622857093811035,11.48285675048828,11.59571361541748,9.746930122375488,249816000
2010-12-28,11.639642715454102,11.666428565979004,11.609286308288574,11.623929023742676,9.770649909973145,175924000
2010-12-29,11.650713920593262,11.658928871154783,11.610713958740234,11.61750030517578,9.765246391296388,163139200
2010-12-30,11.624285697937012,11.625356674194336,11.537500381469728,11.559286117553713,9.716310501098633,157494400
2010-12-31,11.533928871154783,11.552857398986816,11.475357055664062,11.520000457763672,9.683289527893066,193508000
2011-01-03,11.630000114440918,11.795000076293944,11.601428985595703,11.770357131958008,9.893731117248535,445138400
2011-01-04,11.872857093811035,11.875,11.719642639160156,11.831786155700684,9.94536590576172,309080800
2011-01-05,11.76964282989502,11.940713882446287,11.76785659790039,11.928570747375488,10.026716232299805,255519600
2011-01-06,11.954285621643066,11.973214149475098,11.889286041259766,11.91892910003662,10.018616676330566,300428800
2011-01-07,11.928214073181152,12.012499809265137,11.853570938110352,12.00428581237793,10.09036350250244,311931200
2011-01-10,12.10107135772705,12.258213996887209,12.041786193847656,12.23035717010498,10.280386924743652,448560000
2011-01-11,12.317143440246582,12.31999969482422,12.123929023742676,12.20142936706543,10.256071090698242,444108000
2011-01-12,12.258929252624512,12.301071166992188,12.214285850524902,12.300713539123535,10.339526176452637,302590400
2011-01-13,12.327142715454102,12.380000114440918,12.280357360839844,12.34571361541748,10.377351760864258,296780400
2011-01-14,12.353214263916016,12.445713996887209,12.30142879486084,12.445713996887209,10.461408615112305,308840000
2011-01-18,11.76857089996338,12.312856674194336,11.64285659790039,12.166070938110352,10.226356506347656,1880998000
2011-01-19,12.441070556640623,12.449999809265137,12.031429290771484,12.101428985595703,10.172016143798828,1135612800
2011-01-20,12.01535701751709,12.08214282989502,11.789999961853027,11.881428718566896,9.98709201812744,764789200
2011-01-21,11.92035675048828,11.960000038146973,11.665356636047363,11.668571472167969,9.808172225952148,754401200
2011-01-24,11.67392921447754,12.051786422729492,11.668571472167969,12.051786422729492,10.130290031433104,574683200
2011-01-25,12.011786460876465,12.194286346435549,11.948928833007812,12.192856788635254,10.24886989593506,546868000
2011-01-26,12.248571395874023,12.342857360839844,12.196429252624512,12.280357360839844,10.322418212890623,506875600
2011-01-27,12.277856826782228,12.310357093811035,12.243928909301758,12.25749969482422,10.303207397460938,285026000
2011-01-28,12.291786193847656,12.300000190734863,11.911786079406738,12.003570556640623,10.089760780334473,592057200
2011-01-31,11.992856979370115,12.144286155700684,11.939286231994627,12.118571281433104,10.186427116394045,377246800
2011-02-01,12.189286231994627,12.344642639160156,12.177857398986816,12.322500228881836,10.357842445373535,426633200
